"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","2/9","184/18860",0.0108695652173913,22.7777777777778,6.48625366437165,0.00325786842629762,0.0135051943692185,0.0031406411520968,"PPARG/SIRT1",2
"BP","GO:0006109","regulation of carbohydrate metabolic process","2/9","186/18860",0.010752688172043,22.5328554360812,6.44841245064158,0.00332762208706799,0.0137592516322786,0.00319972232290722,"AKT1/SIRT1",2
"BP","GO:0031929","TOR signaling","2/9","190/18860",0.0105263157894737,22.0584795321637,6.37448407877144,0.00346923816723601,0.0143084061465952,0.00332742853870619,"AKT1/SIRT1",2
"BP","GO:0034764","positive regulation of transmembrane transport","2/9","191/18860",0.0104712041884817,21.9429901105294,6.35635627756731,0.00350508071076797,0.0144196358354378,0.00335329507039494,"AKT1/MAPK14",2
"BP","GO:0055088","lipid homeostasis","2/9","194/18860",0.0103092783505155,21.6036655211913,6.30279400756702,0.00361365860278052,0.014828775832117,0.00344844082508827,"PPARG/SIRT1",2
"BP","GO:0097553","calcium ion transmembrane import into cytosol","2/9","195/18860",0.0102564102564103,21.4928774928775,6.2852077978389,0.00365020086380997,0.0149409984979627,0.0034745382741821,"BCL2/PTPRC",2
"BP","GO:0060538","skeletal muscle organ development","2/9","197/18860",0.0101522842639594,21.2746756909193,6.25042702944898,0.00372380900990556,0.0152039940731069,0.00353569805489579,"BCL2/MAPK14",2
"BP","GO:0016241","regulation of macroautophagy","2/9","199/18860",0.0100502512562814,21.0608598548297,6.21615756072158,0.00379811440949706,0.0154685110662474,0.00359721164228847,"AKT1/SIRT1",2
"BP","GO:0042770","signal transduction in response to DNA damage","2/9","200/18860",0.01,20.9555555555556,6.1992105828398,0.00383552823764727,0.015581833465442,0.00362356483504045,"MAPK14/SIRT1",2
"BP","GO:0016051","carbohydrate biosynthetic process","2/9","201/18860",0.00995024875621891,20.8512990602543,6.18238670821975,0.00387311596925741,0.0156952953866416,0.00364995047371942,"AKT1/SIRT1",2
"BP","GO:0002700","regulation of production of molecular mediator of immune response","2/9","202/18860",0.0099009900990099,20.7480748074807,6.16568441962126,0.00391087746782873,0.0158088952368699,0.00367636818787776,"PTPRC/SIRT1",2
"BP","GO:0002040","sprouting angiogenesis","2/9","203/18860",0.00985221674876847,20.6458675424193,6.14910222593377,0.0039488125969293,0.0158832189851735,0.00369365222068165,"AKT1/PTGS2",2
"BP","GO:0008217","regulation of blood pressure","2/9","203/18860",0.00985221674876847,20.6458675424193,6.14910222593377,0.0039488125969293,0.0158832189851735,0.00369365222068165,"PPARG/PTGS2",2
"BP","GO:0046631","alpha-beta T cell activation","2/9","206/18860",0.00970873786407767,20.3451995685005,6.10006168317957,0.00406365840408884,0.0162646426272029,0.00378235252026936,"BCL2/PTPRC",2
"BP","GO:1902806","regulation of cell cycle G1/S phase transition","2/9","206/18860",0.00970873786407767,20.3451995685005,6.10006168317957,0.00406365840408884,0.0162646426272029,0.00378235252026936,"AKT1/BCL2",2
"BP","GO:0002520","immune system development","2/9","208/18860",0.00961538461538462,20.1495726495727,6.06794225002381,0.00414108792992696,0.0164933036424787,0.00383552777823472,"BCL2/PTPRC",2
"BP","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/9","208/18860",0.00961538461538462,20.1495726495727,6.06794225002381,0.00414108792992696,0.0164933036424787,0.00383552777823472,"PPARG/SIRT1",2
"BP","GO:0061136","regulation of proteasomal protein catabolic process","2/9","209/18860",0.00956937799043062,20.0531632110579,6.05205070502597,0.0041800619808708,0.0166078257186187,0.0038621599565889,"AKT1/SIRT1",2
"BP","GO:0045862","positive regulation of proteolysis","2/9","210/18860",0.00952380952380952,19.957671957672,6.03626950226966,0.00421920870918902,0.0167224735425175,0.00388882137766074,"AKT1/SIRT1",2
"BP","GO:0141193","nuclear receptor-mediated signaling pathway","2/9","211/18860",0.00947867298578199,19.8630858346498,6.02059734017277,0.00425852797898331,0.0168372456589973,0.00391551170304779,"PPARG/SIRT1",2
"BP","GO:0007623","circadian rhythm","2/9","212/18860",0.00943396226415094,19.769392033543,6.00503293861373,0.00429801965442196,0.0169521406272711,0.00394223059769414,"PPARG/SIRT1",2
"BP","GO:0050851","antigen receptor-mediated signaling pathway","2/9","215/18860",0.00930232558139535,19.4935400516796,5.95897380841827,0.00441752775728516,0.017381313814984,0.00404203508312826,"BCL2/PTPRC",2
"BP","GO:0045732","positive regulation of protein catabolic process","2/9","217/18860",0.00921658986175115,19.3138760880696,5.92878398072057,0.00449805936682866,0.0176554262586874,0.00410578009837653,"AKT1/SIRT1",2
"BP","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","2/9","219/18860",0.0091324200913242,19.1374936580416,5.89899619510943,0.00457927734464314,0.0177924573249899,0.00413764675606242,"AKT1/MAPK14",2
"BP","GO:0060348","bone development","2/9","220/18860",0.00909090909090909,19.050505050505,5.88425022437902,0.0046201433832779,0.0177924573249899,0.00413764675606242,"MAPK14/PTPRC",2
"BP","GO:0048469","cell maturation","2/9","221/18860",0.00904977375565611,18.964303670186,5.86960138771105,0.00466118060806427,0.0177924573249899,0.00413764675606242,"BCL2/PPARG",2
"BP","GO:0050679","positive regulation of epithelial cell proliferation","2/9","222/18860",0.00900900900900901,18.8788788788789,5.85504859646996,0.00470238888383514,0.0177924573249899,0.00413764675606242,"AKT1/SIRT1",2
"BP","GO:0001542","ovulation from ovarian follicle","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"SIRT1",1
"BP","GO:0001660","fever generation","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"PTGS2",1
"BP","GO:0001915","negative regulation of T cell mediated cytotoxicity","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"PTPRC",1
"BP","GO:0002246","wound healing involved in inflammatory response","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"PPARG",1
"BP","GO:0006924","activation-induced cell death of T cells","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"AKT1",1
"BP","GO:0008627","intrinsic apoptotic signaling pathway in response to osmotic stress","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"PTGS2",1
"BP","GO:0015911","long-chain fatty acid import across plasma membrane","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"AKT1",1
"BP","GO:0033034","positive regulation of myeloid cell apoptotic process","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"SIRT1",1
"BP","GO:0033210","leptin-mediated signaling pathway","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"SIRT1",1
"BP","GO:0035356","intracellular triglyceride homeostasis","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"SIRT1",1
"BP","GO:0035701","hematopoietic stem cell migration","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"PTPRC",1
"BP","GO:0090269","fibroblast growth factor production","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"PTGS2",1
"BP","GO:0090270","regulation of fibroblast growth factor production","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"PTGS2",1
"BP","GO:1901983","regulation of protein acetylation","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"SIRT1",1
"BP","GO:1902423","regulation of attachment of mitotic spindle microtubules to kinetochore","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"SIRT1",1
"BP","GO:1990700","nucleolar chromatin organization","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"SIRT1",1
"BP","GO:2000109","regulation of macrophage apoptotic process","1/9","10/18860",0.1,209.555555555556,14.4138326082758,0.00476290396084345,0.0177924573249899,0.00413764675606242,"SIRT1",1
"BP","GO:0002819","regulation of adaptive immune response","2/9","224/18860",0.00892857142857143,18.7103174603175,5.82622688068794,0.00478531804799363,0.0178351876788753,0.0041475837258081,"PTPRC/SIRT1",2
"BP","GO:0009612","response to mechanical stimulus","2/9","228/18860",0.0087719298245614,18.3820662768031,5.76968994659123,0.00495322304813188,0.0183842022652579,0.00427525740128102,"CASP1/MAPK14",2
"BP","GO:0045859","regulation of protein kinase activity","2/9","234/18860",0.00854700854700855,17.9107312440646,5.68753268114659,0.00521018105952085,0.0183842022652579,0.00427525740128102,"PTPRC/SIRT1",2
"BP","GO:0010269","response to selenium ion","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"PTGS2",1
"BP","GO:0010616","negative regulation of cardiac muscle adaptation","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"PPARG",1
"BP","GO:0010887","negative regulation of cholesterol storage","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"PPARG",1
"BP","GO:0019372","lipoxygenase pathway","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"PTGS2",1
"BP","GO:0021548","pons development","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"BCL2",1
"BP","GO:0022605","mammalian oogenesis stage","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"AKT1",1
"BP","GO:0031509","subtelomeric heterochromatin formation","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"SIRT1",1
"BP","GO:0031652","positive regulation of heat generation","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"PTGS2",1
"BP","GO:0036481","intrinsic apoptotic signaling pathway in response to hydrogen peroxide","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"AKT1",1
"BP","GO:0045586","regulation of gamma-delta T cell differentiation","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"PTPRC",1
"BP","GO:0046645","positive regulation of gamma-delta T cell activation","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"PTPRC",1
"BP","GO:0048304","positive regulation of isotype switching to IgG isotypes","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"PTPRC",1
"BP","GO:0048742","regulation of skeletal muscle fiber development","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"BCL2",1
"BP","GO:0051657","maintenance of organelle location","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"SIRT1",1
"BP","GO:0060368","regulation of Fc receptor mediated stimulatory signaling pathway","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"PTPRC",1
"BP","GO:0070391","response to lipoteichoic acid","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"MAPK14",1
"BP","GO:0071223","cellular response to lipoteichoic acid","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"MAPK14",1
"BP","GO:0071362","cellular response to ether","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"AKT1",1
"BP","GO:0071492","cellular response to UV-A","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"MMP9",1
"BP","GO:1902237","positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"SIRT1",1
"BP","GO:1903243","negative regulation of cardiac muscle hypertrophy in response to stress","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"PPARG",1
"BP","GO:1905461","positive regulation of vascular associated smooth muscle cell apoptotic process","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"PPARG",1
"BP","GO:2000638","regulation of SREBP signaling pathway","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"AKT1",1
"BP","GO:2000672","negative regulation of motor neuron apoptotic process","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"BCL2",1
"BP","GO:2001280","positive regulation of unsaturated fatty acid biosynthetic process","1/9","11/18860",0.0909090909090909,190.50505050505,13.7368249013526,0.00523808347619348,0.0183842022652579,0.00427525740128102,"PTGS2",1
"BP","GO:0002440","production of molecular mediator of immune response","2/9","236/18860",0.00847457627118644,17.758945386064,5.66082323689383,0.00529718956214128,0.0185515798243095,0.00431418115428476,"PTPRC/SIRT1",2
"BP","GO:0009755","hormone-mediated signaling pathway","2/9","237/18860",0.00843881856540084,17.6840131270511,5.64759132573693,0.00534094742767516,0.0185846671733879,0.00432187563740648,"PPARG/SIRT1",2
"BP","GO:0072330","monocarboxylic acid biosynthetic process","2/9","237/18860",0.00843881856540084,17.6840131270511,5.64759132573693,0.00534094742767516,0.0185846671733879,0.00432187563740648,"PTGS2/SIRT1",2
"BP","GO:0072593","reactive oxygen species metabolic process","2/9","237/18860",0.00843881856540084,17.6840131270511,5.64759132573693,0.00534094742767516,0.0185846671733879,0.00432187563740648,"BCL2/MAPK14",2
"BP","GO:0008406","gonad development","2/9","243/18860",0.00823045267489712,17.2473708276177,5.56986627591973,0.00560703677531588,0.0194220180624725,0.00451660209517579,"BCL2/SIRT1",2
"BP","GO:0032741","positive regulation of interleukin-18 production","1/9","12/18860",0.0833333333333333,174.62962962963,13.146047997058,0.00571306131314575,0.0194220180624725,0.00451660209517579,"CASP1",1
"BP","GO:0035519","protein K29-linked ubiquitination","1/9","12/18860",0.0833333333333333,174.62962962963,13.146047997058,0.00571306131314575,0.0194220180624725,0.00451660209517579,"AKT1",1
"BP","GO:0035771","interleukin-4-mediated signaling pathway","1/9","12/18860",0.0833333333333333,174.62962962963,13.146047997058,0.00571306131314575,0.0194220180624725,0.00451660209517579,"PTPRC",1
"BP","GO:0045060","negative thymic T cell selection","1/9","12/18860",0.0833333333333333,174.62962962963,13.146047997058,0.00571306131314575,0.0194220180624725,0.00451660209517579,"PTPRC",1
"BP","GO:0051549","positive regulation of keratinocyte migration","1/9","12/18860",0.0833333333333333,174.62962962963,13.146047997058,0.00571306131314575,0.0194220180624725,0.00451660209517579,"MMP9",1
