"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant"
"CTSD",0.983679606635713,9.66891582737749,8.02886951422964,4.11071679882728e-11,1.43932340282058e-09,15.0354050831725,"Up"
"PPRC1",-1.23524263402529,6.74520193409002,-8.00691433640039,4.48278853469893e-11,1.56524033003238e-09,14.9499811993461,"Down"
"MAP2K1IP1",1.10804366189867,8.48187969328733,8.00537897141578,4.51003649271192e-11,1.57257028331176e-09,14.9440069542708,"Up"
"ERO1L",0.93404369062421,7.67016002161925,7.99431815278866,4.71129706537255e-11,1.64047102802584e-09,14.9009668053401,"Up"
"TH1L",-0.902773983904078,7.41262095256572,-7.9800896765041,4.983483635902e-11,1.72469686577572e-09,14.8455968172039,"Down"
"PSMB5",0.882580288075967,6.84689291752381,7.97988618323231,4.98748854979693e-11,1.72469686577572e-09,14.8448048949696,"Up"
"KIAA1147",-1.0503619606181,6.94047190864883,-7.97850918676714,5.01467381654603e-11,1.73171565587867e-09,14.8394461007477,"Down"
"GPR84",2.59235021595904,6.2079226895446,7.96274214987525,5.33673768140326e-11,1.83788473028052e-09,14.7780835738555,"Up"
"RILPL2",0.808867331831749,8.58992191611374,7.95453393303478,5.51252080707357e-11,1.89323460505232e-09,14.7461367482203,"Up"
"AES",-1.14344792237852,9.10790055687743,-7.95285543038484,5.54917487067392e-11,1.90322314118339e-09,14.7396037694291,"Down"
"LOC647436",-1.06946061212793,6.88976019620513,-7.9496791664415,5.61920544939148e-11,1.92199761901635e-09,14.7272411414553,"Down"
"ABCA1",1.16959704151091,9.44814909557646,7.94768535478739,5.66361673049985e-11,1.93455604082563e-09,14.7194807499971,"Up"
"PSMA6",1.1445160721454,9.74917184311878,7.94563279872494,5.70970379871941e-11,1.94501292005157e-09,14.711491635813,"Up"
"LOC644852",-1.65310735425785,10.5478281135553,-7.93199146567244,6.02569112185078e-11,2.0471064162612e-09,14.6583938998454,"Down"
"EXOSC6",-0.981461729810684,7.32867871876509,-7.90993069381571,6.57419434996264e-11,2.22443130495371e-09,14.5725175021683,"Down"
"C20orf27",-0.893005711809444,8.18625224130895,-7.90878928052682,6.60389666929944e-11,2.23147798744876e-09,14.5680740848536,"Down"
"ITGAX",1.05729230566745,8.65252749448157,7.90673224370018,6.65776546324848e-11,2.24666072142372e-09,14.5600661772094,"Up"
"LOC642684",1.37881684739056,6.64814862488183,7.902741631347,6.76352802285254e-11,2.2792908109184e-09,14.54453080027,"Up"
"NUP205",-1.02957867385199,7.7671082762268,-7.90035467252341,6.82759168114419e-11,2.29779993124451e-09,14.5352382981634,"Down"
"LOC650518",1.21645305206742,9.3025082639046,7.89968667305583,6.84562871664053e-11,2.30079018631475e-09,14.5326377406594,"Up"
"SAR1B",0.947606976124742,6.73561562343525,7.89934678725273,6.8548244758205e-11,2.30080490416725e-09,14.5313145445206,"Up"
"ITPR3",-1.55128209573967,7.77835225058671,-7.89563727724463,6.95599471525148e-11,2.3316494285523e-09,14.5168730825464,"Down"
"JUNB",1.07562287552216,8.1634910466536,7.88242353955313,7.3286798240855e-11,2.44354125699615e-09,14.4654291426817,"Up"
"KIAA1324",-1.55772856988038,7.68864192080399,-7.87404547175147,7.57526964681325e-11,2.51907776350377e-09,14.432810225285,"Down"
"SLC16A3",0.808837501862927,11.586758002682,7.86616843626213,7.81468552535708e-11,2.59526015994025e-09,14.4021411408162,"Up"
"CD3D",-1.49381501769424,8.95307088148914,-7.8623876319887,7.93227639466461e-11,2.63083678841515e-09,14.3874203622943,"Down"
"MIF",-0.820390968777559,9.952431561643,-7.86169446607796,7.9540266996573e-11,2.63457485150704e-09,14.3847214609764,"Down"
"IMPA2",1.1406282596253,10.13248489107,7.86026296427137,7.99913384731285e-11,2.64602927528217e-09,14.3791477656346,"Up"
"ALS2CR13",-1.15748078190158,8.82790797223803,-7.85775019003074,8.07893255688355e-11,2.66891411931738e-09,14.3693639650546,"Down"
"RPL36",-1.01789796165665,10.0186918647996,-7.85117227126393,8.29162367911456e-11,2.73558293035355e-09,14.3437516429464,"Down"
"RARRES3",-1.28179805932134,10.2429138657041,-7.84686592911585,8.43389289291744e-11,2.7716087232411e-09,14.3269838313223,"Down"
"LOC339123",-1.05608192196595,9.54910594365311,-7.84372192101984,8.53930312658036e-11,2.7989319504854e-09,14.3147417163321,"Down"
"CEBPB",0.888298455337994,13.0322852469255,7.8304530728147,8.99889954853732e-11,2.92672361935415e-09,14.2630743273387,"Up"
"FAM102A",-1.56279659977675,7.10124474172165,-7.83044926773529,8.99903483596163e-11,2.92672361935415e-09,14.2630595105107,"Down"
"SLC41A3",-0.861051473293121,6.71738454646473,-7.82769904899887,9.09735182623476e-11,2.95487629084679e-09,14.2523502272901,"Down"
"LRIG1",-1.08361072018568,6.77010674431789,-7.82525872665754,9.18549046920741e-11,2.9758148246891e-09,14.2428476054029,"Down"
"HIST1H2BK",0.800748483426771,11.4092946984511,7.79815438410201,1.02238341502192e-10,3.29100115923829e-09,14.1372992306234,"Up"
"FCRL3",-1.48590884260557,6.95605281747627,-7.79498981771361,1.03524843054957e-10,3.32441430765883e-09,14.124975490874,"Down"
"KIAA0182",-1.00794577718528,6.88834381854589,-7.79495074693362,1.03540827481975e-10,3.32441430765883e-09,14.1248233373811,"Down"
"CCDC53",0.921348565390542,8.11168262654172,7.79436744226491,1.03779759923809e-10,3.32783566898541e-09,14.1225517701575,"Up"
"RPL7A",-1.00278700600864,8.74995484500958,-7.78282094540328,1.08624676544226e-10,3.47875715709789e-09,14.0775855925191,"Down"
"DDX18",-0.841956651674318,8.19988454105976,-7.78084896328626,1.09474471072763e-10,3.50151170835783e-09,14.0699058846507,"Down"
"FAM89A",1.40957365785831,6.5066457174175,7.76600981462612,1.16086289314594e-10,3.70356511848844e-09,14.012115232748,"Up"
"LPIN1",-1.29021367988673,8.0630693920165,-7.75985919443461,1.1894261736383e-10,3.78988263691594e-09,13.9881613719955,"Down"
"LOC728519",1.76781133476988,7.43347456616434,7.75866083535269,1.19507265812738e-10,3.80305400320535e-09,13.9834942818913,"Up"
"CCDC109B",-1.19616600793787,9.71690310508581,-7.75405100923047,1.21704468743513e-10,3.86807881695564e-09,13.9655409222469,"Down"
"G3BP1",-0.808662959236144,7.36327686164164,-7.74674937506966,1.25267715584166e-10,3.96646482857226e-09,13.9371038351009,"Down"
"RPUSD4",-1.07380115778355,8.36266101435614,-7.74673790993947,1.25273391960476e-10,3.96646482857226e-09,13.9370591825485,"Down"
"FUT7",1.27119642588536,6.88487578123191,7.7451483546673,1.26062876628308e-10,3.986441155265e-09,13.9308684305147,"Up"
"GPR162",-1.46710121120037,7.32976660680532,-7.74109760300929,1.28097351041543e-10,4.04568769495527e-09,13.9150921349281,"Down"
"LOC439949",-1.61992448031196,8.41530381370218,-7.73834288091975,1.29499639336266e-10,4.0848443323886e-09,13.9043633851265,"Down"
"CD27",-2.05227512284768,7.69721378526355,-7.73353781149587,1.31982525787112e-10,4.15794573720302e-09,13.8856491101756,"Down"
"TIGA1",-0.927862872750116,8.55745915480524,-7.72902338471623,1.34358620520185e-10,4.21694846426649e-09,13.8680667045345,"Down"
"FCRLA",-1.61105020102079,7.64493626363255,-7.72485526146731,1.36590436779392e-10,4.28165034991761e-09,13.8518329762737,"Down"
"ECHS1",-0.850708885497642,7.61847845042211,-7.7237388699253,1.37194481103208e-10,4.29522945820006e-09,13.8474849172258,"Down"
"ASPSCR1",-0.857481164812467,7.19935146424795,-7.71693361439557,1.40934841613535e-10,4.40136884244009e-09,13.820980090029,"Down"
"RPL23A",-1.15444628873253,8.19333874000301,-7.71516727784672,1.41922240132965e-10,4.42670610042525e-09,13.8141006090955,"Down"
"WSB1",0.891762068736407,8.61769577803521,7.7104781868612,1.44577197892257e-10,4.5036642935446e-09,13.7958376127857,"Up"
"LY9",-1.35327033119263,6.56895150409311,-7.71017975521392,1.44747842051871e-10,4.5036642935446e-09,13.7946752837183,"Down"
"UNC84B",-0.86723792077653,12.3723529594991,-7.70724473717108,1.46436870449232e-10,4.5449665717206e-09,13.7832439864742,"Down"
"TDRD9",2.26894943044349,6.51823619793826,7.70587187156481,1.47233675961006e-10,4.56351488987242e-09,13.7778969464495,"Up"
"LOC153561",1.37375458436112,7.8976188133859,7.70030723482141,1.50508047373082e-10,4.65408648334476e-09,13.7562237374632,"Up"
"AGPAT9",0.994026776066308,8.94944900075692,7.69964624941594,1.50901798204742e-10,4.65671472818913e-09,13.7536493192514,"Up"
"BTG1",-0.820538438546402,12.6054634791718,-7.69954282012948,1.50963504513689e-10,4.65671472818913e-09,13.7532464808601,"Down"
"IMPDH2",-0.828454309156875,7.96313975349593,-7.69410611824753,1.5424285828359e-10,4.75204100153118e-09,13.732071477176,"Down"
"SH3YL1",-1.03470518731925,6.89710827844703,-7.684537305818,1.60188740282366e-10,4.9291859616875e-09,13.6948024982028,"Down"
"LOC285053",-1.04666792492706,12.0575099335183,-7.68385636935763,1.60620500159308e-10,4.93642955257335e-09,13.6921503557338,"Down"
"NELL2",-2.03513108960176,7.39003632820356,-7.67885061117475,1.63830438059938e-10,5.01668357226168e-09,13.6726536846054,"Down"
"EIF4E3",0.826947707372469,9.46757005294779,7.67768889487952,1.64584517586253e-10,5.0336432750832e-09,13.6681289720408,"Up"
"MTHFD2",1.10318302723423,6.65279958187654,7.66902163239072,1.70321210093468e-10,5.19645051183228e-09,13.6343712462928,"Up"
"RNASEH1",-0.917823880268289,7.74111246407711,-7.66703091526084,1.71666830700911e-10,5.23115651372232e-09,13.6266176895611,"Down"
"FBXL10",-1.0589760440729,7.3788896565027,-7.66426359378373,1.73555083503577e-10,5.27590664967342e-09,13.615839370627,"Down"
"CBLB",-1.24083118132715,8.14216593560871,-7.6603462370692,1.76263633575593e-10,5.34531694582679e-09,13.6005818324527,"Down"
"SSBP2",-0.893348928374169,7.80060959463704,-7.65738459384937,1.78339419328e-10,5.40175060470592e-09,13.5890466643961,"Down"
"RAD21",-0.871629448871197,9.34860508772845,-7.65552686949784,1.7965394343176e-10,5.42848574263754e-09,13.581811101939,"Down"
"PAPD1",-0.882451350747134,6.97386591862723,-7.64732786025927,1.85572333840798e-10,5.57382135335443e-09,13.549877207233,"Down"
"TOLLIP",0.837792596482673,7.37361836921667,7.64587798506417,1.86639030627485e-10,5.59917091882455e-09,13.5442301719313,"Up"
"PDLIM7",0.926970887577195,7.6043372087616,7.64449190762189,1.87664525132086e-10,5.62322546104964e-09,13.5388316216186,"Up"
"LIMK2",1.0792423523771,6.50183372969405,7.63362399203338,1.95903034533298e-10,5.85612638307622e-09,13.4965029415595,"Up"
"LTB",-1.03064845636062,11.6332255788806,-7.62399847281508,2.03501373580204e-10,6.06883099858402e-09,13.4590134048952,"Down"
"LOC641693",1.080102806871,6.90093537179079,7.62063330390117,2.06226798683351e-10,6.14282194182399e-09,13.4459067835233,"Up"
"AQP9",0.93086827375036,12.8567523686058,7.61728482023174,2.08974951477513e-10,6.20996487014739e-09,13.4328651832814,"Up"
"RPL4",-0.860563369787823,11.025478122903,-7.61383161694092,2.11847424247554e-10,6.27307920563427e-09,13.4194157633627,"Down"
"CLEC4A",1.01758263007104,9.0428500416823,7.61026649923989,2.14854433225304e-10,6.34625682069204e-09,13.4055305085768,"Up"
"OCIAD2",-1.11777593124994,7.54024086306867,-7.61000577862888,2.15076006811043e-10,6.34625682069204e-09,13.4045150679566,"Down"
"DIRC2",0.982100951054517,8.3654481772682,7.60924071245804,2.15727519129897e-10,6.35057357251243e-09,13.4015353309011,"Up"
"SDAD1",-1.0440393741703,8.66078327685933,-7.60555655302546,2.18892611245322e-10,6.43621081486246e-09,13.3871865052387,"Down"
"IL11RA",-0.852048614524449,6.8794666570113,-7.60475565183331,2.19586795246887e-10,6.4490794772275e-09,13.3840672145809,"Down"
"UBE2Q2",-0.864097059308793,8.27304801793552,-7.59805009919563,2.25485933823181e-10,6.61460487317944e-09,13.3579510357776,"Down"
"B3GNT8",1.35950202976424,6.50912751730227,7.59710447857263,2.26330489956324e-10,6.6316416287902e-09,13.3542681349391,"Up"
"LOC729776",0.860613135884972,6.90950808773655,7.59028030668149,2.32519857255088e-10,6.78925576236109e-09,13.327690220165,"Up"
"NFKBIZ",0.820784245312208,9.47789265230952,7.58771222542139,2.3489264356363e-10,6.850581275162e-09,13.3176884472303,"Up"
"GNA15",0.837023607390114,8.28965116249022,7.58727504258998,2.35298985518128e-10,6.85448029655358e-09,13.3159857774844,"Up"
"NCF4",0.855985306426611,9.02916944167524,7.58088150618426,2.41322451381674e-10,7.021812995064e-09,13.2910853779724,"Up"
"GNG10",1.38216665840418,8.38218352200599,7.57322151887979,2.48742475658221e-10,7.21267109348059e-09,13.2612529544271,"Up"
"CPD",0.925989093961999,9.14610792187628,7.57103953031964,2.50897563884522e-10,7.26677967287659e-09,13.252755096532,"Up"
"POLD4",0.827361792408476,7.23590978718606,7.56531649798773,2.56639178274285e-10,7.41598728944313e-09,13.2304666280044,"Up"
"LOC88523",1.10046662118512,8.66783254417058,7.5631588300287,2.58837801634559e-10,7.47093264419383e-09,13.2220636044619,"Up"
"ZMYND11",-0.919830204413511,7.42955147624556,-7.55927623213615,2.62841650453154e-10,7.56045662745113e-09,13.2069429376959,"Down"
"PADI4",0.955647753283136,11.5488818145621,7.55472502511705,2.67613914711587e-10,7.68757856730886e-09,13.1892185356061,"Up"
"STK3",1.37056773733241,7.20112233792363,7.55296957162505,2.69477704357998e-10,7.72482267680739e-09,13.1823820703576,"Up"
"S100A8",1.13190012260569,13.8187739110946,7.5442879176622,2.78887738865094e-10,7.98546441351762e-09,13.1485724694421,"Up"
"HMGB2",1.24268089692688,9.01380696830776,7.54148957800276,2.81990340275547e-10,8.06511621675455e-09,13.1376748253853,"Up"
"TRAPPC5",1.06743067755993,9.21924502861009,7.54117183453909,2.82344806781653e-10,8.06607777555768e-09,13.1364374333766,"Up"
"EMILIN2",1.20658765597434,9.20490419599462,7.53986664638743,2.83805521682094e-10,8.08942269284335e-09,13.1313546335268,"Up"
"LOC728554",-0.942153888779479,7.22340168713969,-7.53095351411216,2.93984802240064e-10,8.3700769290093e-09,13.0966445959581,"Down"
"MXD3",1.20243663707849,6.68594453255121,7.52209017220382,3.0446922762131e-10,8.63922842257307e-09,13.0621292034451,"Up"
"LYRM1",0.929210929718131,9.36805845301709,7.51960826072542,3.07471515016338e-10,8.71458160936948e-09,13.052464349767,"Up"
"KCNJ2",1.05066374795832,9.68281514435285,7.51630769906155,3.11510005028187e-10,8.78940687587949e-09,13.0396116751422,"Up"
"GMFG",0.999776556616144,11.2965560836408,7.51220918431053,3.16598751642908e-10,8.92297378509272e-09,13.0236518620496,"Up"
"ATP8B4",1.16068664608556,8.01383619992068,7.50813550103296,3.21739029015605e-10,9.05769226142477e-09,13.0077889245502,"Up"
"BASP1",0.908747768629649,13.1701686655383,7.50136287107496,3.30470254227531e-10,9.2827063589722e-09,12.9814166907038,"Up"
"LOC642333",-1.11712271601395,9.5529667642358,-7.49667012618889,3.36658669666977e-10,9.43545034049923e-09,12.9631437221713,"Down"
"FLVCR2",1.09239960353966,7.20430071216709,7.49319876834193,3.41310851131506e-10,9.54213161439294e-09,12.949626853136,"Up"
"AIF1",0.985907977526013,9.96097522126156,7.4826839761685,3.55798245385051e-10,9.91659411195141e-09,12.9086849770823,"Up"
"ARMC1",-0.884359528082158,7.65084092709156,-7.47791959519078,3.6256351482253e-10,1.00939609774512e-08,12.890134180201,"Down"
"FRAT1",0.858284571511181,7.24645721747157,7.47021632511317,3.73775033613523e-10,1.03830987238055e-08,12.8601410438763,"Up"
"FBN2",0.981968745368804,6.59821417875422,7.46726456083432,3.78162371757268e-10,1.04933797196222e-08,12.8486483925494,"Up"
"HLA-DRB6",-1.98346187944062,8.99475571875446,-7.46110635200272,3.8748203613444e-10,1.0740130527475e-08,12.8246718945112,"Down"
"BCL2",-0.995624620719653,6.87931210804692,-7.4596621982464,3.89700607365057e-10,1.07897282699973e-08,12.819049275732,"Down"
"GPBAR1",-1.35902059899221,8.44585722385828,-7.45865109916275,3.91261454526576e-10,1.08091351283496e-08,12.8151127154058,"Down"
"LOC388654",-1.21110081422281,11.3314699826921,-7.44947597095417,4.05713975470764e-10,1.11718220204917e-08,12.7793914501085,"Down"
"KIAA1434",1.08766076726307,7.55480440124791,7.44947041178888,4.05722891993196e-10,1.11718220204917e-08,12.7793698071569,"Up"
"CECR1",-1.27638907100429,8.54514800978526,-7.44918259828465,4.06184792946425e-10,1.11723038234936e-08,12.7782492917947,"Down"
"ARPC1B",1.14161958957957,8.90518504890313,7.44272507867679,4.16687551694335e-10,1.13988303042389e-08,12.7531092204323,"Up"
"ATP5C1",0.899495327210055,8.42483345578698,7.43898293873114,4.22897701155871e-10,1.15561393554985e-08,12.7385408234991,"Up"
"SCRN1",-1.03509525244181,7.05176690462005,-7.43720814206096,4.25875267628333e-10,1.16206428205151e-08,12.7316315025031,"Down"
"SET",-1.0422670756676,8.80286224550301,-7.43702561141876,4.26182684189137e-10,1.16206428205151e-08,12.7309209097642,"Down"
"PECR",1.40324409749277,7.04592709387141,7.43576675066252,4.28308895375988e-10,1.16659649293091e-08,12.7260201731689,"Up"
"KLRG1",-1.43272437001136,7.31420762874244,-7.43228070825011,4.34252305297955e-10,1.18150464883015e-08,12.7124491697048,"Down"
"LOC653658",-1.30862911561526,11.6358164663197,-7.42831793604751,4.41108677962245e-10,1.19886185556441e-08,12.6970225259272,"Down"
"ENTPD1",0.86819840919484,7.30703817119589,7.42238933534535,4.51568874183397e-10,1.22596560442447e-08,12.6739436246292,"Up"
"RPL18A",-0.841908488823396,13.4445792511213,-7.41971370549038,4.56370496749144e-10,1.23633128106395e-08,12.6635281126644,"Down"
"IL1RN",0.928224669577419,8.57853229752982,7.41810371928881,4.59284296790318e-10,1.24288559971029e-08,12.6572609274724,"Up"
"TLR4",0.934345117252982,7.72013931890712,7.41628498460461,4.62598268646706e-10,1.25050757782561e-08,12.6501812035573,"Up"
"LOC646195",-0.805198578292417,13.9977739779434,-7.40608283502747,4.81635887955467e-10,1.29917663339061e-08,12.6104687695183,"Down"
"LOC653610",1.20250033588221,6.95489910125137,7.40328122274323,4.86999504168619e-10,1.31083164184144e-08,12.5995636749335,"Up"
"RNF144",-0.817181464194187,7.14481493255107,-7.39531126806988,5.02586474192143e-10,1.34845506522844e-08,12.5685419583519,"Down"
"LOC399744",0.949687763216511,7.27960448189047,7.39486355092952,5.03476725588112e-10,1.3494035054675e-08,12.5667993305799,"Up"
"FLOT2",0.83060419273192,12.9172608474389,7.38614136617303,5.21137982334214e-10,1.39179413363777e-08,12.5328511818383,"Up"
"LOC645899",-0.873446067033877,13.4354830881945,-7.38596200555868,5.21507587067135e-10,1.39179413363777e-08,12.5321530973625,"Down"
"APOB48R",1.06691693045187,7.01423316892446,7.38026559163587,5.33383338468727e-10,1.4219784866494e-08,12.5099825829753,"Up"
"IDI1",1.23689112398815,7.04250143661477,7.3761867151115,5.42052562787994e-10,1.44355947335701e-08,12.4941079548844,"Up"
"EDG6",0.870660507774842,10.7414414501833,7.3655227440473,5.65388800829559e-10,1.50093711223391e-08,12.4526063781697,"Up"
"S100P",2.76480551193825,9.61881705932185,7.36387054571058,5.69093097610838e-10,1.50917726518317e-08,12.4461766438466,"Up"
"ECHDC3",1.85470913301213,7.01999583223814,7.36106694040679,5.75434470888136e-10,1.52278132611871e-08,12.435266203638,"Up"
"LPAR5",-1.28329422156069,8.03445647036762,-7.35885164469442,5.80495065816201e-10,1.53455793423967e-08,12.4266453370396,"Down"
"TTC3",-1.11597071542833,7.80916388898557,-7.35108006994636,5.98602591727288e-10,1.57744959706751e-08,12.3964029713073,"Down"
"ADORA2A",1.06536250092263,7.66263410912604,7.33414454633173,6.4004065794114e-10,1.68136072524977e-08,12.330504775719,"Up"
"LOC283345",-0.92537810377924,7.90324853126779,-7.33040680147458,6.49565548051206e-10,1.70282355349399e-08,12.3159616732851,"Down"
"SIGLEC5",1.1192249869874,7.56847453844302,7.32848332006276,6.545222109763e-10,1.71224644994216e-08,12.3084777781405,"Up"
"NCR3",-1.24923777535368,6.78719088542269,-7.32768394120746,6.56593247416976e-10,1.71587881913335e-08,12.305367575949,"Down"
"CR1",1.30029716989659,6.05643511508255,7.31796287949477,6.82308753834088e-10,1.77938195761296e-08,12.2675463979016,"Up"
"POLR1E",-0.958959855078025,6.53498945094336,-7.31738308054291,6.83873931116161e-10,1.78041633522545e-08,12.2652906825115,"Down"
"KLRF1",-1.57190287324665,7.46437748838136,-7.31729138618107,6.84121789907632e-10,1.78041633522545e-08,12.2649339451833,"Down"
"ASCC2",-1.67496516389418,11.9563070260905,-7.31186846002152,6.98941214411461e-10,1.81522542668431e-08,12.2438364093554,"Down"
"MS4A6A",1.12010629788042,9.99706619855952,7.30855266240146,7.08159962598061e-10,1.83565615079409e-08,12.2309368921176,"Up"
"EDG1",-1.02138591569713,8.63254369567379,-7.30851395818777,7.08268284117053e-10,1.83565615079409e-08,12.2307863219926,"Down"
"SNRPN",-0.952479185300686,8.09140812809655,-7.30664761553765,7.13511309229055e-10,1.84734030010488e-08,12.2235257780656,"Down"
"PHC2",0.992117291046307,7.08911873696285,7.2875544112835,7.69427482967503e-10,1.98597607000031e-08,12.1492537458957,"Up"
"MLLT6",-0.894377786488398,8.51551323032588,-7.27991309661545,7.93013519084814e-10,2.03848260427323e-08,12.1195320527315,"Down"
"HPGD",2.29936070239701,6.33934715365285,7.25916946379396,8.60746809146523e-10,2.2058282142654e-08,12.0388559810428,"Up"
"VAMP2",-0.909015668901661,8.76134213256754,-7.24760676739304,9.00979186641142e-10,2.29955500021912e-08,11.9938919417755,"Down"
"LRRC33",-0.94749644964477,8.19636366490892,-7.24413510324866,9.13421503374713e-10,2.32658729431006e-08,11.9803924288761,"Down"
"FH",-0.862540430028586,8.48140657468596,-7.23702118772855,9.39456171162826e-10,2.39047855698719e-08,11.9527312565474,"Down"
"RN7SK",0.834322736047874,8.96214387671158,7.23479212133704,9.47765338601225e-10,2.40918307506924e-08,11.9440642652161,"Up"
"SLAIN1",-0.875901904844213,6.28063785232941,-7.23408992462007,9.50398049284784e-10,2.4134350463656e-08,11.941334037156,"Down"
"NSMCE4A",-0.818547879983996,8.16932050314161,-7.23050830328584,9.63940497299789e-10,2.44535460162631e-08,11.9274084947926,"Down"
"PNPLA7",-0.955818357378259,6.62298857016272,-7.22573503385321,9.82288685405112e-10,2.48938886603675e-08,11.9088504035078,"Down"
"LCK",-0.826896711236465,6.15980601803019,-7.22102126335528,1.00075039373996e-09,2.53362184276158e-08,11.8905243703904,"Down"
"LOC641710",1.01040987940349,8.08527737080471,7.21930753759802,1.00754782427271e-09,2.54826481913642e-08,11.8838619886682,"Up"
"STX3",0.859938745822328,9.38868939202443,7.21411687230457,1.02841899989886e-09,2.59582868046759e-08,11.8636830477575,"Up"
"C21orf2",-1.01632438483635,6.5416620257976,-7.21284565325471,1.03359592230899e-09,2.60627898564173e-08,11.8587412651729,"Down"
"LOC93622",-0.861688382287765,6.94329956506842,-7.21144578291034,1.03932687546472e-09,2.61810397286403e-08,11.8532994220001,"Down"
"LAT",-1.07059945056041,7.60483838243731,-7.21013340731298,1.04472844568584e-09,2.62907638884305e-08,11.8481977653401,"Down"
"C1RL",0.808173057343681,8.03077111112959,7.19423397705645,1.11243865684971e-09,2.79108860610795e-08,11.7863958947478,"Up"
"PPP1R16B",-1.25710523484474,7.24212810544919,-7.1832868819233,1.16158858845211e-09,2.90281681050558e-08,11.7438491540035,"Down"
"CIRH1A",-0.809059145767273,6.81738729818033,-7.18031229375605,1.1753144485973e-09,2.93420111596187e-08,11.7322889282413,"Down"
"RPL13",-1.00385244904281,7.43146674247,-7.17667766304958,1.19230598976718e-09,2.97072077133269e-08,11.7181639976582,"Down"
"F11R",-0.991940899478638,8.2358024078626,-7.1695088393929,1.22654175927616e-09,3.04997624413478e-08,11.6903058822035,"Down"
"TMEM2",0.856804030703423,8.08686259500112,7.16638590610209,1.24176102272348e-09,3.07868561255112e-08,11.6781707313009,"Up"
"PLEKHO1",-0.987762233505466,8.64433301579287,-7.16263897972268,1.26027023960591e-09,3.12149692844262e-08,11.6636113397303,"Down"
"SLAMF1",-0.971130676602792,6.5452505251094,-7.15403872180326,1.30380238196058e-09,3.22296872000875e-08,11.6301954249821,"Down"
"GTPBP4",-0.859185379822539,7.97908680564774,-7.15061816996758,1.3215306402292e-09,3.263583526067e-08,11.6169058140375,"Down"
"C14orf4",0.984797185916221,10.0110177190932,7.14195238567888,1.36752871629766e-09,3.3705560713454e-08,11.5832393386478,"Up"
"SFXN5",0.995506396308692,6.11387647546333,7.13203094407332,1.42215725647824e-09,3.49150717068974e-08,11.5446982961036,"Up"
"TMEM33",0.930477947753583,6.92588806446035,7.13040091384004,1.4313384302301e-09,3.51061933033996e-08,11.5383666237597,"Up"
"C9orf89",0.886758438792829,8.28690970731849,7.12809647403153,1.44441925764532e-09,3.53924952604321e-08,11.5294154655343,"Up"
"ZNF395",-1.06506842547418,7.40087293097293,-7.12600493882395,1.45639482547478e-09,3.56511839458966e-08,11.5212914816964,"Down"
"LRFN3",-1.64599668179133,6.6754038133681,-7.12345760887617,1.47111407929768e-09,3.59764668808791e-08,11.5113973320142,"Down"
"RRM1",-0.811808165060133,8.43510254429936,-7.11624764611756,1.5135852694756e-09,3.69791386536605e-08,11.4833943792383,"Down"
"BMS1",-1.0345683958239,6.66136037399346,-7.11215564156785,1.53823185009904e-09,3.75083886629387e-08,11.467502302826,"Down"
"DSE",0.844943011892616,7.32211524822708,7.10964787831356,1.55353391609297e-09,3.78448087699391e-08,11.4577632754121,"Up"
"MGST1",1.01804595626325,6.23651456080338,7.10815371827078,1.56272322656507e-09,3.80318121160174e-08,11.451960754251,"Up"
"ITM2A",-1.31419020417332,8.85551550671899,-7.07586646684698,1.77509771681853e-09,4.30337093546943e-08,11.3265978379219,"Down"
"KCNJ15",0.920571464489429,7.40172128120408,7.07256323550304,1.79838702842643e-09,4.35563101104436e-08,11.313774858669,"Up"
"P2RY11",-0.946049962205945,6.35575371161836,-7.04267857333543,2.02344082494665e-09,4.86787582192907e-08,11.1977869456951,"Down"
"VNN2",1.01817242320901,11.5241298754525,7.02852114575769,2.13965852178261e-09,5.13273046160447e-08,11.1428541326762,"Up"
"ANXA3",2.15285310184615,6.68099809565242,7.00711275102003,2.32816835982483e-09,5.56899643824893e-08,11.0598053158928,"Up"
"ATP5EP2",0.850536288661011,12.7676940824737,7.00165203448136,2.37884801771661e-09,5.67941492548866e-08,11.0386254579875,"Up"
"GZMA",-1.3974473919209,8.9449035637677,-7.00103337481024,2.38465861102376e-09,5.68788590902631e-08,11.03622602977,"Down"
"LOC728417",0.895053348726825,7.97947964675469,6.99459232942502,2.44600180876243e-09,5.81764290182475e-08,11.011246060324,"Up"
"SLC40A1",0.85937639957535,9.06344080469609,6.97396338502954,2.6532603462921e-09,6.28599318969147e-08,10.9312565474133,"Up"
"STK17B",0.853497328847313,7.16395889949254,6.97375704294423,2.65541955745916e-09,6.28599318969147e-08,10.9304565626075,"Up"
"LOC651143",0.928418977605263,7.12937996199755,6.97172996845026,2.67672472749392e-09,6.33046657094988e-08,10.9225977507997,"Up"
"CEACAM1",1.56618565463475,8.89755773685864,6.96667011191871,2.7306521902941e-09,6.45193572030015e-08,10.9029820467709,"Up"
"FAM10A4",-1.05084891427287,8.62271002445768,-6.96406506611649,2.75883767276889e-09,6.5124111824798e-08,10.8928835274022,"Down"
"CENTB1",0.833460140069118,8.83660713773808,6.95854114911253,2.81956765661797e-09,6.64329249178779e-08,10.8714711674983,"Up"
"GAS7",0.882117422803359,6.85997530744425,6.95052396415483,2.9100878986621e-09,6.83734670769769e-08,10.8403971526319,"Up"
