id.exposure,id.outcome,exposure,outcome,I2,H2,QE,QEp
Q96K21,J10_PNEUMOBACT,ZFYVE19,Bacterial pneumoniae,10.5272769900155,1.11765906564441,22.3531813128881,0.321657620242307
Q96LA6,J10_PNEUMOBACT,FCRL1,Bacterial pneumoniae,23.8002628931616,1.31234048563437,73.491067195525,0.0584327195715993
Q96LC7,J10_PNEUMOBACT,SIGLEC10,Bacterial pneumoniae,42.8997267615686,1.75130510466095,49.0365429305066,0.00826712113540462
Q96PL5,J10_PNEUMOBACT,ERMAP,Bacterial pneumoniae,3.03402257349363,1.03128955798742,34.0325554135849,0.417706772457666
Q96SB3,J10_PNEUMOBACT,PPP1R9B,Bacterial pneumoniae,0,0.264927338144089,0.529854676288178,0.767261698609422
Q99674,J10_PNEUMOBACT,CGREF1,Bacterial pneumoniae,0,0.953487494866239,30.5115998357197,0.541905366998921
Q99683,J10_PNEUMOBACT,MAP3K5,Bacterial pneumoniae,0,0.447195848707235,0.894391697414469,0.639418666691747
Q99795,J10_PNEUMOBACT,GPA33,Bacterial pneumoniae,0,0.826736989380908,30.5892686070936,0.762526702226357
Q9BS40,J10_PNEUMOBACT,LXN,Bacterial pneumoniae,0,0.0930058297963006,0.186011659592601,0.911188188239128
Q9BUH6,J10_PNEUMOBACT,PAXX,Bacterial pneumoniae,27.649484505271,1.38216015900101,6.91080079500507,0.227359145915689
Q9BXD5,J10_PNEUMOBACT,NPL,Bacterial pneumoniae,0,0.948725238692418,12.3334281030014,0.500510567991174
Q9BYE9,J10_PNEUMOBACT,CDHR2,Bacterial pneumoniae,44.8944892463577,1.81470053779313,41.7381123692421,0.00973754744295699
Q9BYF1,J10_PNEUMOBACT,ACE2,Bacterial pneumoniae,0,0.779140743968112,14.024533391426,0.727490571886501
Q9BZJ3,J10_PNEUMOBACT,TPSD1,Bacterial pneumoniae,0,0.270681964585552,2.97750161044107,0.99101988074328
Q9BZM5,J10_PNEUMOBACT,ULBP2,Bacterial pneumoniae,11.8757767846176,1.13476177549494,34.0428532648483,0.279122807293364
Q9BZR6,J10_PNEUMOBACT,RTN4R,Bacterial pneumoniae,8.72078409176498,1.09553964727887,27.3884911819719,0.336760187468884
Q9H173,J10_PNEUMOBACT,SIL1,Bacterial pneumoniae,0,0.272373545567142,1.08949418226857,0.895935469504793
Q9H251,J10_PNEUMOBACT,CDH23,Bacterial pneumoniae,0,0.13363317539764,0.40089952619292,0.940056611142303
Q9H2A7,J10_PNEUMOBACT,CXCL16,Bacterial pneumoniae,5.78893110495913,1.06144640086197,31.843392025859,0.374846268834159
Q9H3U7,J10_PNEUMOBACT,SMOC2,Bacterial pneumoniae,23.2620184755046,1.30313565738081,32.5783914345203,0.14194906476674
Q9H867,J10_PNEUMOBACT,VCPKMT,Bacterial pneumoniae,0,0.129355900219964,0.388067700659893,0.942696247787062
Q9HBG7,J10_PNEUMOBACT,LY9,Bacterial pneumoniae,33.2634073893625,1.49842831478424,49.44813438788,0.0328417797131499
Q9HCK4,J10_PNEUMOBACT,ROBO2,Bacterial pneumoniae,18.7207274040415,1.23032597126087,22.1458674826957,0.225573439229117
Q9NPB3,J10_PNEUMOBACT,CABP2,Bacterial pneumoniae,0,0.683513197441473,2.73405278976589,0.603269099957804
Q9NPH6,J10_PNEUMOBACT,OBP2B,Bacterial pneumoniae,20.615873908959,1.25969768673042,45.3491167222949,0.136584609178341
Q9NR12,J10_PNEUMOBACT,PDLIM7,Bacterial pneumoniae,0,0.363808639928525,1.4552345597141,0.834540407727123
Q9NSA1,J10_PNEUMOBACT,FGF21,Bacterial pneumoniae,0,0.676248940449328,5.40999152359462,0.71299046772182
Q9NWQ8,J10_PNEUMOBACT,PAG1,Bacterial pneumoniae,6.47373192398515,1.06921832825323,8.55374662602584,0.381326598212774
Q9NZJ5,J10_PNEUMOBACT,EIF2AK3,Bacterial pneumoniae,0,0.427725228116356,1.28317568434907,0.733132001109553
Q9UGT4,J10_PNEUMOBACT,SUSD2,Bacterial pneumoniae,0.424784327125129,1.00426596441951,26.1109150749072,0.457020962759647
Q9UHD8,J10_PNEUMOBACT,SEPTIN9,Bacterial pneumoniae,0,0.118301289737659,0.354903869212978,0.94939233132767
Q9UHX3,J10_PNEUMOBACT,ADGRE2,Bacterial pneumoniae,10.7221323735453,1.12009843714466,32.4828546771952,0.299083884725763
Q9UK41,J10_PNEUMOBACT,VPS28,Bacterial pneumoniae,0,0.373479070214208,1.12043721064263,0.772142890812634
