"SampleID","Group","Batch","Cell_Type","Proportion"
"GSM509781","Control","GSE20346","Eosinophils",0
"GSM509781","Control","GSE20346","Neutrophils",0.174874292555021
"GSM509783","Control","GSE20346","B cells naive",0
"GSM509783","Control","GSE20346","B cells memory",0.0422665638978706
"GSM509783","Control","GSE20346","Plasma cells",0
"GSM509783","Control","GSE20346","T cells CD8",0.140488227344235
"GSM509783","Control","GSE20346","T cells CD4 naive",0.0642251324904801
"GSM509783","Control","GSE20346","T cells CD4 memory resting",0
"GSM509783","Control","GSE20346","T cells CD4 memory activated",0.00496605459111824
"GSM509783","Control","GSE20346","T cells follicular helper",0
"GSM509783","Control","GSE20346","T cells regulatory (Tregs)",0.0302721726288148
"GSM509783","Control","GSE20346","T cells gamma delta",0
"GSM509783","Control","GSE20346","NK cells resting",0.186606266543998
"GSM509783","Control","GSE20346","NK cells activated",0
"GSM509783","Control","GSE20346","Monocytes",0.151876049190819
"GSM509783","Control","GSE20346","Macrophages M0",0
"GSM509783","Control","GSE20346","Macrophages M1",0
"GSM509783","Control","GSE20346","Macrophages M2",0.000688046194298328
"GSM509783","Control","GSE20346","Dendritic cells resting",0
"GSM509783","Control","GSE20346","Dendritic cells activated",0.00181263613192922
"GSM509783","Control","GSE20346","Mast cells resting",0.0147158582256323
"GSM509783","Control","GSE20346","Mast cells activated",0
"GSM509783","Control","GSE20346","Eosinophils",0
"GSM509783","Control","GSE20346","Neutrophils",0.362082992760805
"GSM509785","Control","GSE20346","B cells naive",0
"GSM509785","Control","GSE20346","B cells memory",0.0653957019205454
"GSM509785","Control","GSE20346","Plasma cells",0
"GSM509785","Control","GSE20346","T cells CD8",0.07269905654977
"GSM509785","Control","GSE20346","T cells CD4 naive",0.0760450060103326
"GSM509785","Control","GSE20346","T cells CD4 memory resting",0.0457323881200664
"GSM509785","Control","GSE20346","T cells CD4 memory activated",0.00741563362033515
"GSM509785","Control","GSE20346","T cells follicular helper",0
"GSM509785","Control","GSE20346","T cells regulatory (Tregs)",0.0455144126945128
"GSM509785","Control","GSE20346","T cells gamma delta",0
"GSM509785","Control","GSE20346","NK cells resting",0.170825388191392
"GSM509785","Control","GSE20346","NK cells activated",0
"GSM509785","Control","GSE20346","Monocytes",0.172087969749473
"GSM509785","Control","GSE20346","Macrophages M0",0.00534963256023084
"GSM509785","Control","GSE20346","Macrophages M1",0
"GSM509785","Control","GSE20346","Macrophages M2",0
"GSM509785","Control","GSE20346","Dendritic cells resting",0
"GSM509785","Control","GSE20346","Dendritic cells activated",0.00492222578104644
"GSM509785","Control","GSE20346","Mast cells resting",0.0235635119417007
"GSM509785","Control","GSE20346","Mast cells activated",0
"GSM509785","Control","GSE20346","Eosinophils",0
"GSM509785","Control","GSE20346","Neutrophils",0.310449072860594
